name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,uw_name,ra,dec
4FGL J1021.8-6348,0.477121,1.886891,0.278282,4.023044,0.096971,-12.016681,bll,34.421619,0.052798,-5.564785,J1021.9-6348,155.487427,-63.807235
4FGL J1022.1-1818,0.477121,1.792402,0.414286,3.673280,0.529008,-12.028653,bll,51.287159,0.060021,31.938420,J1022.2-1817,155.557065,-18.295847
4FGL J1026.2-5731,0.000000,2.545942,0.476563,3.277964,0.000154,-10.704748,X,526.937894,0.040586,0.008810,J1026.2-5732,156.551868,-57.541989
4FGL J1028.1-3550,0.301030,2.214534,-0.100026,3.452141,0.317118,-11.762746,bll,42.428189,0.064571,18.488693,J1027.8-3551,156.963905,-35.865281
4FGL J1028.4-1539,0.000000,1.591061,0.398573,3.831048,0.572909,-11.986412,bll,41.767948,0.067790,34.953326,J1028.3-1535,157.089424,-15.597867
4FGL J1029.4-0828,0.301030,1.950804,-0.003764,3.688981,0.649238,-12.030781,bll,26.385720,0.083886,40.484208,J1029.3-0829,157.347648,-8.484782
4FGL J1029.9+7335,0.778151,2.135873,0.217010,3.538581,0.642705,-12.162329,bll,32.965794,0.106791,39.993842,J1029.8+7333,157.461529,73.555262
4FGL J1030.7+6118,1.518514,3.000000,-0.070451,2.576740,0.749216,-11.384698,fsrq,159.471509,0.107588,48.522469,J1031.0+6121,157.764524,61.360299
4FGL J1031.4-4448,0.301030,2.162114,0.801490,3.592831,0.195986,-12.116662,X,40.274926,0.069325,11.302341,J1031.4-4448,157.869759,-44.805425
4FGL J1036.5-1809,0.301030,2.426068,0.148125,3.086685,0.561250,-11.831390,fsrq,41.594500,0.103434,34.142307,J1036.5-1809,159.129344,-18.154303
4FGL J1037.8-5810,0.477121,2.592371,0.434645,3.365934,0.003727,-11.038022,X,196.497466,0.062547,0.213534,J1037.2-5810,159.301918,-58.170715
4FGL J1038.8-5848,0.698970,2.443660,0.213809,3.624482,0.004241,-11.241826,bll,76.347152,0.090854,-0.242990,J1038.8-5848,159.705247,-58.812480
4FGL J1039.2+3258,0.000000,2.645937,0.016910,2.721012,0.873892,-11.551529,fsrq,119.139995,0.079921,60.914158,J1039.1+3258,159.795554,32.974919
4FGL J1043.0+5316,0.602060,2.547436,0.283349,2.923693,0.816691,-11.627729,fsrq,188.027856,0.069124,54.754872,J1043.7+5322,160.946178,53.367176
4FGL J1043.4-0623,0.000000,1.634748,0.487572,4.131446,0.699410,-12.153466,bll,38.418322,0.049591,44.379722,J1043.4-0623,160.871927,-6.390652
4FGL J1046.7-6010,0.778151,2.676690,0.248836,3.323956,0.016810,-10.914170,fsrq,161.498625,0.070646,-0.963166,J1047.3-6012,161.837432,-60.210371
4FGL J1047.2+6740,0.301030,1.872605,0.034422,3.674322,0.711781,-11.959824,bll,83.951054,0.040004,45.380020,J1047.4+6739,161.855654,67.652986
4FGL J1048.4-5030,0.698970,1.732398,0.165599,4.072223,0.134577,-11.691504,bll,98.745624,0.029810,7.734176,J1048.4-5030,162.100596,-50.502685
4FGL J1048.5-5923,0.477121,2.924708,0.592738,3.281226,0.002564,-10.812384,X,401.712536,0.052825,-0.146926,J1048.5-5922,162.130629,-59.368577
4FGL J1049.8+2741,0.477121,2.369351,-0.100029,3.175587,0.891620,-11.766524,bll,53.470852,0.057298,63.077587,J1049.8+2740,162.463537,27.675486
4FGL J1049.9-3658,0.602060,1.948822,0.183375,3.664439,0.339309,-11.951797,bll,54.223446,0.058204,19.834809,J1049.8-3657,162.465777,-36.956040
4FGL J1054.0-5938,0.477121,2.547079,0.615121,3.597940,0.001101,-11.655829,X,28.643767,0.110527,-0.063085,J1053.2-5934,163.309193,-59.573912
4FGL J1054.7-6008,0.301030,2.063417,0.227661,4.087192,0.007729,-11.680058,bll,28.304807,0.062838,-0.442823,J1056.0-6009,164.006677,-60.164238
4FGL J1055.6-0719,0.602060,2.356191,0.704717,3.098088,0.714060,-12.005963,X,46.977218,0.147732,45.566224,J1055.4-0718,163.854209,-7.305492
4FGL J1055.7+1033,0.954243,2.130512,0.021641,3.411652,0.849229,-11.982232,bll,31.156096,0.074899,58.127948,J1055.7+1031,163.947575,10.521480
4FGL J1055.7-1807,0.477121,2.120778,-0.002274,3.475191,0.598776,-11.964671,bll,29.130781,0.078189,36.782320,J1055.8-1807,163.970403,-18.119945
4FGL J1055.9+6507,0.778151,2.744272,-0.089095,2.695164,0.741322,-11.412334,fsrq,281.368655,0.038909,47.844170,J1055.8+6508,163.952356,65.133821
4FGL J1056.2-6323,0.301030,3.000000,0.336320,2.746371,0.059022,-10.794751,fsrq,162.613439,0.181039,-3.383662,J1056.3-6326,164.089934,-63.438906
4FGL J1057.6-4051,0.000000,1.695010,0.556535,3.888030,0.293645,-11.986624,bll,67.467667,0.043342,17.076278,J1057.6-4051,164.408777,-40.850582
4FGL J1058.3+2134,0.301030,1.779109,0.079793,3.910986,0.896603,-12.164613,bll,34.390607,0.051250,63.715097,J1058.3+2134,164.589761,21.579247
4FGL J1058.4-6625,0.602060,1.799353,0.334703,3.983138,0.104321,-11.717359,bll,84.807818,0.039667,-5.988075,J1058.5-6625,164.642587,-66.427901
4FGL J1058.9-6101,0.477121,2.728502,0.103464,3.303797,0.018950,-10.730181,fsrq,186.800190,0.069560,-1.085840,J1059.3-6103,164.845037,-61.066647
4FGL J1059.4+2148,0.301030,2.560630,0.005242,3.172033,0.899144,-11.881531,fsrq,30.717218,0.083973,64.045778,J1059.5+2149,164.878265,21.827525
4FGL J1059.4+0226,1.278754,2.494217,-0.005976,3.084328,0.804382,-11.227020,fsrq,245.179749,0.046156,53.550590,J1059.4+0225,164.850935,2.430634
4FGL J1100.0-2044,0.301030,2.004937,0.305457,3.370291,0.574441,-11.874550,bll,79.747730,0.066855,35.060485,J1100.2-2046,165.060920,-20.767752
4FGL J1102.3+6715,0.477121,1.731722,0.053504,3.961078,0.726378,-12.196781,bll,35.588892,0.065605,46.583607,J1102.4+6715,165.621324,67.263932
4FGL J1105.1-2600,0.000000,2.229005,0.264176,3.254556,0.515781,-11.732517,bll,105.246290,0.064576,31.049655,J1105.2-2559,166.303681,-25.988936
4FGL J1105.3-0626,0.000000,1.583738,0.357878,4.254970,0.740258,-12.053027,bll,31.290511,0.065447,47.753408,J1105.4-0626,166.364511,-6.449205
4FGL J1106.2+7303,1.397940,2.590569,0.045606,2.855931,0.669099,-11.785120,fsrq,44.928654,0.117373,41.997537,J1107.1+7303,166.797979,73.064499
4FGL J1106.7+3623,1.230449,2.683521,-0.000086,2.758391,0.913180,-11.169309,fsrq,432.028752,0.048435,65.948622,J1106.5+3626,166.647150,36.447198
4FGL J1106.7-1742,0.477121,2.122053,0.361869,3.239255,0.622396,-11.532267,bll,284.120379,0.040653,38.491323,J1106.7-1741,166.699333,-17.698057
4FGL J1109.1-4853,0.000000,2.403727,0.406259,3.199932,0.184333,-11.737726,X,69.889809,0.079720,10.622241,J1108.9-4852,167.232600,-48.872023
4FGL J1109.8+4406,0.477121,2.801330,0.333733,2.647629,0.894504,-11.703845,fsrq,79.997785,0.147172,63.444746,J1109.7+4406,167.437321,44.114410
4FGL J1110.3-6501,0.000000,2.739700,0.019853,3.042944,0.073713,-11.026062,fsrq,102.659938,0.088982,-4.227271,J1110.2-6502,167.573767,-65.033528
4FGL J1110.4-8023,0.778151,1.634669,0.670803,3.815326,0.314976,-12.017985,X,58.139161,0.052108,-18.359388,J1110.8-8022,167.724651,-80.383307
4FGL J1111.1-3231,0.477121,2.525340,-0.009438,2.957265,0.434522,-11.729617,fsrq,32.536407,0.152462,25.754880,J1111.1-3231,167.789382,-32.526039
4FGL J1111.4+0137,0.845098,2.668778,-0.067004,2.971654,0.818994,-11.723562,fsrq,33.366186,0.091317,54.984192,J1111.3+0137,167.830101,1.621986
4FGL J1112.2-6055,0.000000,2.685407,0.197993,3.493635,0.005173,-10.655716,bll,352.903379,0.046537,-0.296404,J1112.3-6052,168.076920,-60.882599
4FGL J1114.6+1225,0.000000,1.977645,0.822754,3.476249,0.890728,-12.322398,X,29.622531,0.095777,62.964902,J1114.5+1226,168.628190,12.435546
4FGL J1115.1-6118,0.000000,2.221244,0.012838,3.536359,0.009534,-10.719908,bll,345.655375,0.033088,-0.546260,J1115.0-6116,168.758306,-61.281855
4FGL J1115.9+1407,0.000000,1.408866,0.274847,4.082373,0.900542,-12.145953,bll,26.351856,0.087307,64.229358,J1115.9+1407,168.987417,14.129624
4FGL J1116.3+1818,0.000000,2.699066,-0.039249,2.885975,0.916596,-11.846903,fsrq,28.650504,0.136807,66.433394,J1116.3+1819,169.096152,18.326601
4FGL J1118.6-6159,0.000000,2.713011,0.071665,3.301109,0.018042,-10.957513,fsrq,67.044202,0.125394,-1.033807,J1118.2-6157,169.565443,-61.950946
4FGL J1119.9-1007,0.301030,2.040535,0.131224,3.434624,0.727043,-11.865591,bll,59.081602,0.061903,46.639035,J1119.8-1006,169.958612,-10.112265
4FGL J1120.0-2204,0.301030,2.044060,0.512784,3.058390,0.588687,-10.784678,X,4523.990945,0.018834,36.063899,J1120.0-2204,170.006723,-22.071305
4FGL J1120.1-2645,0.301030,2.087047,-0.039828,3.368333,0.527115,-11.421694,bll,192.608930,0.043013,31.810713,J1120.1-2646,170.048813,-26.767151
4FGL J1122.0-0231,0.845098,2.404490,-0.100030,3.135663,0.802626,-11.531843,fsrq,97.646744,0.034787,53.381632,J1122.1-0230,170.541094,-2.502047
4FGL J1122.4-6237,0.000000,2.252878,0.081631,3.785789,0.025928,-11.317064,bll,69.454429,0.055988,-1.485739,J1122.4-6236,170.606206,-62.610082
4FGL J1123.2-5111,0.000000,2.347628,0.226326,3.162612,0.161968,-11.627349,bll,72.977021,0.065848,9.321143,J1123.4-5111,170.867087,-51.184999
4FGL J1123.8-4552,0.477121,2.258223,0.099666,3.243015,0.247900,-11.569002,bll,104.116583,0.056887,14.353294,J1124.0-4552,171.001777,-45.866983
4FGL J1124.2-3035,0.602060,1.639629,0.113227,4.135928,0.479275,-12.151303,bll,27.509287,0.058909,28.638040,J1124.2-3035,171.069879,-30.594998
4FGL J1125.1+4811,0.000000,2.697772,-0.086419,2.905956,0.891657,-11.890069,fsrq,35.322541,0.064162,63.082226,J1125.1+4811,171.289678,48.187515
4FGL J1125.2+2557,0.778151,2.684657,0.238514,2.677826,0.944015,-11.587733,fsrq,111.648761,0.124894,70.737086,J1125.3+2557,171.340908,25.956020
4FGL J1125.8-4004,0.477121,2.050505,0.289016,3.573980,0.340497,-12.071191,bll,34.542273,0.062058,19.907152,J1125.8-4004,171.468176,-40.078352
4FGL J1126.0-5007,0.477121,1.958036,0.882452,3.418140,0.181744,-11.850756,X,95.770028,0.059292,10.471365,J1126.1-5006,171.533672,-50.114426
4FGL J1127.9-6158,0.000000,2.368878,0.574465,3.173337,0.012614,-11.152968,X,124.443202,0.073980,-0.722750,J1127.7-6200,171.927446,-62.015350
4FGL J1129.1-5230,0.301030,1.992929,-0.017685,3.650306,0.145517,-11.593996,bll,89.469261,0.036204,8.367236,J1129.1-5230,172.298767,-52.500311
4FGL J1130.5-6236,0.000000,2.277838,-0.058465,3.673994,0.020812,-11.112349,bll,52.404421,0.047568,-1.192505,J1130.4-6236,172.604920,-62.613742
4FGL J1131.6+4657,0.477121,1.890017,0.042958,3.628613,0.904047,-11.946322,bll,68.353582,0.050346,64.695229,J1131.6+4659,172.903158,46.992795
4FGL J1132.1-1448,1.361728,1.958862,0.273642,3.606673,0.692680,-11.785327,bll,102.160410,0.036653,43.842641,J1132.1-1449,173.039663,-14.828989
4FGL J1133.1+5135,0.698970,3.000000,0.025227,2.497854,0.878353,-11.885839,fsrq,27.285891,0.441826,61.444274,J1133.1+5135,173.299902,51.586555
4FGL J1133.7-6223,0.000000,1.527270,0.432625,3.084718,0.014646,-10.998701,psr-like,100.458995,0.132682,-0.839194,J1134.0-6222,173.524136,-62.377397
4FGL J1137.3+0535,0.602060,2.228754,0.424700,3.254306,0.884429,-12.106687,X,27.337329,0.166801,62.181348,J1137.5+0533,174.397175,5.566007
4FGL J1138.4-3555,0.301030,2.217831,0.395340,3.269060,0.416554,-11.889087,X,55.965316,0.097526,24.617246,J1138.3-3556,174.588522,-35.943100
4FGL J1140.7-0129,0.698970,1.770043,0.143802,3.761288,0.835897,-12.182460,bll,25.274350,0.062786,56.709368,J1140.8-0129,175.202884,-1.492580
4FGL J1146.0-0638,0.301030,1.710610,0.140184,3.712878,0.795412,-11.559881,bll,185.638245,0.031989,52.694165,J1146.0-0638,176.501247,-6.649902
4FGL J1146.0-6822,0.000000,2.388618,0.500015,3.372438,0.107869,-11.699990,X,90.378535,0.059180,-6.192489,J1146.3-6818,176.584403,-68.304948
4FGL J1148.2-0029,0.903090,2.417558,-0.008674,3.129571,0.852470,-11.895162,fsrq,26.489993,0.085796,58.481360,J1148.1-0028,177.047960,-0.479210
4FGL J1150.1-6324,0.000000,2.733182,0.029079,3.166439,0.023390,-10.775972,fsrq,132.522595,0.082478,-1.340271,J1150.2-6324,177.559705,-63.402769
4FGL J1150.7-4613,0.000000,2.143729,0.083417,3.393951,0.265028,-11.714563,bll,67.660342,0.056858,15.368591,J1150.6-4613,177.652239,-46.217786
4FGL J1150.8-1905,0.000000,1.447579,0.589826,4.082916,0.662844,-12.148001,bll,34.103507,0.057386,41.517127,J1150.8-1904,177.719623,-19.080154
4FGL J1153.4-8008,0.301030,1.888641,0.348283,3.839185,0.301608,-12.130994,bll,28.481652,0.060934,-17.554191,J1153.4-8008,178.374936,-80.134921
4FGL J1153.7+1857,0.000000,2.396954,0.092647,3.111086,0.963411,-11.891249,bll,40.557935,0.094774,74.453036,J1153.8+1856,178.474514,18.939062
4FGL J1154.5-5952,0.000000,2.760645,0.449809,3.122198,0.037440,-11.304189,X,96.903682,0.128467,2.145656,J1154.2-5956,178.566652,-59.934551
4FGL J1155.2-1111,1.113943,1.771439,0.437736,3.960098,0.758449,-12.012266,bll,54.553623,0.041211,49.327639,J1155.3-1111,178.830379,-11.198277
4FGL J1157.2-6059,0.000000,2.982232,0.401392,3.096348,0.021372,-11.259080,fsrq,53.698606,0.177853,1.224626,J1157.2-6057,179.318154,-60.958737
4FGL J1157.7-6327,0.000000,2.645690,0.516516,3.125905,0.021742,-11.110191,X,116.026594,0.121660,-1.245821,J1157.3-6329,179.348234,-63.487504
4FGL J1158.8-1430,0.301030,1.683727,0.009717,3.958062,0.724861,-11.688593,bll,90.508749,0.042524,46.457250,J1159.1-1431,179.799106,-14.527971
4FGL J1201.4+8234,0.000000,2.125792,0.106553,2.997652,0.564167,-11.766513,bll,61.823983,0.098117,34.344466,J1202.2+8236,180.551799,82.600789
4FGL J1201.4-6703,0.301030,2.459355,0.361937,3.380329,0.081272,-11.746865,X,42.143410,0.115437,-4.661684,J1201.4-6703,180.364424,-67.061298
4FGL J1203.4-6145,0.000000,2.658140,0.291377,3.316630,0.010022,-11.191154,X,96.964300,0.105591,0.574229,J1202.9-6145,180.742474,-61.759912
4FGL J1203.5-1748,0.301030,2.191614,0.432620,3.340366,0.689657,-11.780699,X,110.021379,0.059973,43.602984,J1203.5-1747,180.899859,-17.795176
4FGL J1203.5-5745,0.000000,1.291475,0.533660,3.191550,0.079174,-11.661318,psr-like,45.750627,0.134706,4.541099,J1203.6-5744,180.901529,-57.737871
4FGL J1203.7-6303,0.000000,2.589675,0.548593,3.293146,0.012094,-11.090712,X,146.270983,0.082734,-0.692962,J1203.5-6303,180.886972,-63.062188
4FGL J1204.3-6111,0.000000,3.000000,0.623224,3.047543,0.019501,-11.258854,X,52.091455,0.211418,1.117404,J1204.3-6114,181.098358,-61.239097
4FGL J1204.5-5032,0.000000,2.314916,0.753054,3.229494,0.201827,-11.472071,X,280.625798,0.045039,11.643841,J1204.5-5032,181.147311,-50.538092
4FGL J1205.3-6212,0.000000,2.510093,0.289175,3.414092,0.002720,-11.274311,bll,64.443719,0.088067,0.155818,J1205.2-6214,181.300736,-62.234154
4FGL J1206.8-6038,0.000000,2.677923,0.383577,3.316623,0.030720,-11.434020,X,60.694813,0.090478,1.760388,J1206.8-6038,181.722474,-60.640253
4FGL J1206.8-5836,0.000000,2.689355,0.595440,3.053612,0.065366,-11.538801,X,51.268876,0.160493,3.747851,J1205.3-5835,181.349097,-58.588085
4FGL J1207.4-4536,0.301030,2.235492,0.390799,3.196317,0.285346,-11.508511,X,228.882365,0.044964,16.579508,J1207.3-4536,181.840423,-45.604757
4FGL J1207.9-6443,0.301030,2.513746,0.584609,3.305982,0.038923,-11.302935,X,147.343261,0.071819,-2.230691,J1207.9-6442,181.991856,-64.711526
4FGL J1208.0-6900,0.301030,2.301698,0.384901,3.211966,0.112728,-11.377453,X,252.513653,0.045602,-6.472613,J1207.9-6900,181.996967,-69.015163
4FGL J1208.2+1158,0.477121,2.223916,0.114218,3.305731,0.949996,-11.826128,bll,71.279821,0.055312,71.804452,J1208.4+1159,182.106130,11.986860
4FGL J1208.5-5512,0.000000,2.254162,0.454425,3.330643,0.124877,-11.810073,X,59.142940,0.072516,7.173682,J1208.5-5511,182.139022,-55.185644
4FGL J1209.4-6421,0.000000,2.751363,0.452900,3.422714,0.032673,-11.582936,X,31.537446,0.189488,-1.872371,J1209.4-6422,182.360567,-64.374749
4FGL J1210.4-6250,0.301030,2.751867,0.594119,3.180792,0.005560,-10.744860,X,422.966948,0.049988,-0.318555,J1210.2-6248,182.568207,-62.815517
4FGL J1213.6-5954,0.000000,2.740153,0.426201,3.166287,0.045320,-11.260644,X,120.804996,0.112243,2.597558,J1213.5-5955,183.381610,-59.924950
4FGL J1213.9-4416,0.000000,2.356718,0.138304,3.154390,0.310559,-11.225676,bll,373.216381,0.039534,18.092906,J1213.9-4415,183.494476,-44.266074
4FGL J1214.7-5858,0.000000,2.435668,0.062530,3.417117,0.063414,-11.531318,bll,35.717693,0.125174,3.635800,J1214.2-5853,183.555743,-58.888576
4FGL J1216.2-0600,0.477121,2.506384,0.024573,2.936309,0.827343,-11.280645,fsrq,234.822386,0.051971,55.826717,J1216.4-0558,184.111803,-5.980124
4FGL J1216.2-1550,0.301030,1.907348,0.326040,3.737848,0.721872,-12.181382,bll,26.521416,0.075053,46.209273,J1216.2-1549,184.062317,-15.822013
4FGL J1216.4-6317,0.698970,1.833627,0.227403,4.191072,0.011916,-11.757243,bll,27.624401,0.057185,-0.682760,J1216.4-6317,184.103293,-63.287342
4FGL J1216.4-1358,0.602060,2.036112,0.346160,3.431721,0.744201,-11.970856,bll,48.483605,0.083108,48.090529,J1216.8-1355,184.210193,-13.931508
4FGL J1216.7-5911,0.000000,2.811911,0.361430,3.074207,0.057911,-11.124274,fsrq,182.778842,0.092375,3.319910,J1216.9-5915,184.247951,-59.257433
4FGL J1216.8-5955,0.000000,2.636319,0.263466,3.285490,0.046754,-11.259230,fsrq,125.195345,0.089066,2.679770,J1218.1-5955,184.531964,-59.922198
4FGL J1218.1-6028,0.000000,1.347149,0.607256,3.260031,0.037122,-11.536406,psr-like,39.577404,0.151274,2.127419,J1218.1-6028,184.528070,-60.478953
4FGL J1220.1-5558,0.000000,2.359700,0.160005,3.190429,0.116258,-11.353782,bll,149.825085,0.052126,6.676172,J1220.1-5555,185.042504,-55.928228
4FGL J1220.1-2458,0.301030,2.012246,-0.002194,3.617837,0.606852,-11.724889,bll,69.447885,0.043362,37.362222,J1220.2-2458,185.050667,-24.968241
4FGL J1220.5-2745,0.602060,2.735378,0.036505,2.795811,0.569046,-11.444490,fsrq,91.892356,0.084657,34.683726,J1220.5-2741,185.131076,-27.687730
4FGL J1225.9+2951,0.477121,1.986297,0.398967,3.290288,0.994109,-11.137401,psr-like,1471.296692,0.021938,83.777556,J1225.9+2951,186.498369,29.863952
4FGL J1226.5+3023,0.301030,2.872350,-0.078394,2.716438,0.993894,-11.590761,fsrq,52.046493,0.107533,83.664946,J1226.6+3023,186.660374,30.387197
4FGL J1227.8-7004,0.000000,2.699824,0.404119,2.923464,0.127053,-11.580324,fsrq,47.477643,0.182234,-7.299336,J1227.8-7004,186.968108,-70.078576
4FGL J1228.0-6918,0.000000,2.633233,0.233259,3.074577,0.112428,-11.655229,fsrq,34.162191,0.175346,-6.455280,J1227.6-6913,186.920214,-69.229349
4FGL J1228.0+5039,0.602060,1.210792,0.524309,3.174036,0.913883,-12.108177,psr-like,37.836117,0.142115,66.047572,J1227.8+5039,186.964983,50.656106
4FGL J1229.5-3048,0.301030,2.271055,0.695060,3.309946,0.528888,-12.027810,X,44.466377,0.087640,31.930354,J1229.5-3042,187.386046,-30.705548
4FGL J1229.7-3259,0.301030,2.274439,0.167192,3.385060,0.494899,-11.979885,bll,33.050133,0.068620,29.663104,J1229.7-3259,187.443379,-32.988651
4FGL J1230.7-3556,0.301030,2.233209,-0.068898,3.426716,0.449778,-11.916996,bll,28.794261,0.044682,26.729412,J1230.5-3557,187.649395,-35.951222
4FGL J1231.3+3353,0.602060,1.769616,0.062275,3.865981,0.990194,-12.202397,bll,28.981157,0.059535,81.969425,J1231.3+3353,187.839719,33.898458
4FGL J1231.8-0450,0.698970,1.356507,-0.021529,4.519783,0.844999,-12.203092,bll,31.816060,0.056510,57.671820,J1231.8-0451,187.961992,-4.851363
4FGL J1233.0+1333,0.000000,2.541204,0.164350,2.944436,0.969398,-11.344379,fsrq,273.548503,0.059485,75.789000,J1232.9+1335,188.238836,13.589008
4FGL J1234.5-7055,0.000000,2.564428,0.369914,3.012255,0.139464,-11.535305,fsrq,67.526063,0.173000,-8.016831,J1236.3-7051,189.084240,-70.851928
4FGL J1235.9+1136,0.000000,1.715030,0.139918,3.213343,0.961520,-11.903044,bll,38.122707,0.140237,74.053687,J1235.9+1136,188.983090,11.603311
4FGL J1239.7-3455,0.477121,2.327276,-0.000211,3.325867,0.468128,-11.817905,bll,36.535425,0.054226,27.912845,J1239.7-3453,189.935263,-34.897258
4FGL J1240.8-2918,0.477121,2.924817,-0.100044,2.736727,0.551932,-11.445618,fsrq,76.167090,0.039837,33.499625,J1240.9-2918,190.230075,-29.315969
4FGL J1241.9-6706,0.301030,2.366288,0.308371,3.516011,0.074235,-11.774657,bll,44.695764,0.091372,-4.257287,J1242.0-6706,190.515485,-67.112396
4FGL J1242.6+3236,0.000000,1.505788,0.279765,4.081468,0.994879,-12.275801,bll,28.426753,0.055352,84.198845,J1242.6+3236,190.652930,32.605260
4FGL J1243.1-5500,0.301030,1.904302,0.048321,3.867385,0.136693,-11.762583,bll,43.336429,0.051489,7.856515,J1243.1-5459,190.792527,-54.996021
4FGL J1243.5+5311,0.301030,1.943212,0.126946,3.648633,0.897846,-12.200085,bll,34.755464,0.056641,63.876380,J1243.4+5312,190.869656,53.210018
4FGL J1243.7+1727,0.477121,2.363151,-0.074036,3.177428,0.985274,-11.754566,bll,53.631894,0.065616,80.154927,J1243.7+1726,190.948291,17.442728
4FGL J1244.3-6233,0.000000,2.256756,0.488898,3.393159,0.005702,-11.086001,X,204.293771,0.041884,0.326731,J1244.5-6232,191.127806,-62.534277
4FGL J1245.3+3327,0.301030,1.365498,0.392413,3.132387,0.993706,-12.172398,psr-like,28.197077,0.133417,83.568066,J1245.2+3325,191.321945,33.421918
4FGL J1250.8-5424,0.301030,2.090210,0.665364,3.617148,0.147829,-11.972118,X,41.432467,0.061524,8.501134,J1250.4-5422,192.604608,-54.370317
4FGL J1250.9-4943,0.000000,1.925277,0.227871,3.556770,0.227227,-11.434662,bll,282.111369,0.026416,13.133864,J1250.9-4944,192.730973,-49.737800
4FGL J1256.8+5329,0.778151,2.451541,0.176781,3.265608,0.895656,-11.927019,fsrq,51.752260,0.064954,63.592854,J1257.0+5330,194.269008,53.514761
4FGL J1257.0-6339,0.698970,2.263331,0.387459,3.394074,0.013607,-10.943280,bll,347.684519,0.031112,-0.779672,J1257.0-6338,194.265221,-63.644607
4FGL J1258.5-3406,0.000000,2.258656,0.148552,3.262501,0.480980,-11.688876,bll,79.672485,0.060933,28.749411,J1258.5-3405,194.629659,-34.099351
4FGL J1302.5-6236,0.954243,2.528893,0.332808,3.392781,0.004541,-11.150347,fsrq,75.370442,0.091073,0.260192,J1302.3-6235,195.575435,-62.585184
4FGL J1304.6+0539,0.602060,2.246758,0.612101,3.203711,0.929222,-11.969568,X,56.703090,0.105707,68.313840,J1304.5+0540,196.147781,5.669316
4FGL J1308.7+0347,0.301030,1.997563,0.745198,3.398312,0.915640,-11.907212,X,112.077157,0.054493,66.296827,J1308.8+0347,197.221400,3.794398
